"gene_id"	"gene_short_name"	"CtlHIO_0"	"CtlHIO_1"	"CtlHIO_2"	"EcoliHIO_0"	"EcoliHIO_1"	"EcoliHIO_2"	"HIO_0"	"HIO_1"	"HIO_2"	"HuSI_Duo_A_0"	"HuSI_Duo_A_1"	"HuSI_Dist_A_0"	"HuSI_Dist_A_1"	"HuSI_Dist_A_2"	"HuSI_Dist_A_3"	"HuSI_F_0"	"HuSI_F_1"	"HuSI_F_2"	"HuSI_F_3"	"HuSI_F_4"	"HuSI_F_5"
"NPPA-AS1"	"NPPA-AS1"	2.32734	2.44151	2.25152	0.557634	0.705838	0.617781	5.2563	4.59189	1.38014	3.18095	1.76159	1.55897	1.36094	2.40438	0.337046	0.817214	1.26459	1.58352	1.02784	1.19639	2.61084
"NPPB"	"NPPB"	3.55806	3.31313	11.3068	4.20164	40.5417	6.15584	0.37897	0	0.0651193	0	0	0	0	0	0	0.0218651	0.0367382	0	0.047	0.0832377	0.150966
"NPPC"	"NPPC"	0	0	0.0617501	0.176168	0.0788588	0.442313	0.151862	0.330389	0.388356	0	0	0	0.490836	0.833881	0	0.42371	0.109551	0.399619	0.140152	0.372316	0
"NPR1"	"NPR1"	0.109692	0.0766157	0.0539392	0.0922742	0.18697	0.101191	0.164761	0.109942	0.0403848	1.63504	1.8066	1.53006	2.02362	2.29326	2.5602	1.1813	1.53159	2.06561	1.88921	2.01475	1.84739
"NPR2"	"NPR2"	3.17004	3.46389	3.29967	3.05918	3.52169	4.27979	3.93056	4.13806	4.26605	3.3694	3.2067	3.31862	4.93238	3.64533	3.9621	3.17028	5.42136	3.67767	5.33347	2.84392	3.69362
"NPR3"	"NPR3"	18.7091	7.60877	6.50424	6.44789	15.9589	7.24996	10.769	11.0796	4.84693	0.409199	0.428539	0.817737	0.812918	0.568201	0.76631	2.84065	5.56647	7.09828	4.43374	3.81319	6.04435
"NPRL2"	"NPRL2"	9.67152	10.9594	12.9862	17.6179	23.5882	19.9184	11.6205	11.0556	13.0614	13.7299	12.1093	11.1135	9.99223	11.5033	8.87786	8.87636	7.39978	7.55641	8.3033	8.32639	9.26555
"NPRL3"	"NPRL3"	15.0441	14.6487	16.268	21.0374	20.7059	13.2155	13.2523	10.9116	8.83247	8.39223	7.41933	8.64197	4.90278	6.5176	5.94899	8.97079	7.68815	8.69317	9.47675	6.79036	8.07219
"NPS"	"NPS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NPSR1"	"NPSR1"	0	0.0610374	0.0254389	0	0	0	0	0	0.0533318	0	0	0	0	0	0	0.016383	0.0301555	0	0.019289	0.0151157	0
"NPSR1-AS1"	"NPSR1-AS1"	0.0427419	0.0938883	0.0658983	0.0258027	0	0.0162562	0.0529302	0.0364305	0.158885	0	0	0	0	0	0	0.133641	0.825145	2.58001	0.220105	3.18435	0.132819
"NPTN"	"NPTN"	77.3442	76.0165	63.9075	64.9931	46.742	80.3153	100.725	99.8714	97.8873	110.215	112.998	120.676	109.309	89.8798	102.052	141.411	82.694	130.638	55.6683	152.448	111.764
"NPTX1"	"NPTX1"	0.117113	0.365602	0.158272	0.133121	0.0973189	0.52486	0.275875	0.230001	0.0860222	0	1.43048	0.0333624	0.834102	1.44277	0.959689	0.0324821	1.37745	0.309962	1.37951	0.433458	0.433573
"NPTX2"	"NPTX2"	0.0682408	0.276295	0.305671	0.158398	0.0780723	0.13137	0.142499	0.185353	2.01213	0.775999	0.376241	0.69742	1.01392	1.20119	0.916445	4.25137	3.13307	2.52838	3.90615	1.89789	1.9868
"NPTXR"	"NPTXR"	0.766451	0.973498	0.874722	0.565993	0.670246	0.724459	0.841817	0.848273	0.429786	1.64681	1.16672	0.660128	1.69842	1.22907	1.40635	2.75563	9.90116	3.6364	7.29212	2.99891	4.94579
"NPVF"	"NPVF"	0	0.0281843	0	0.0246759	0.03982	0	0	0	0	0	0	0	0	0	0	0.00488131	0	0	0	0	0
"NPW"	"NPW"	7.17838	7.9584	6.15941	27.1447	29.3405	20.8869	16.0788	12.7037	2.77262	0.374664	0.602668	0.319907	0	0.165778	0	4.7756	12.7338	1.11956	5.18208	2.56058	2.08446
"NPY"	"NPY"	8.34686	4.44248	14.3133	6.20564	34.576	2.16168	12.7114	13.1482	1.62684	9.20259	15.2562	14.6421	12.6697	14.7457	5.34244	50.6105	6.05887	126.718	8.53289	45.7394	42.96
"NPY1R"	"NPY1R"	0.26003	0.20137	0.512395	0.361664	0.497884	0.159577	0.999546	1.22177	2.59204	0.687986	0.855633	0.708132	0.922662	0.522784	1.77373	1.56704	2.70253	1.45653	3.05165	1.01054	1.28521
"NPY2R"	"NPY2R"	0	0.0162058	0.0179289	0	0	0	0.0557509	0.135897	0	0.23368	0.0915381	0.0472804	0.740861	0.152649	0.209813	0.13814	1.85612	0.490552	1.35399	0.427772	0.451661
"NPY5R"	"NPY5R"	0	0.0338383	0.205898	0.0470396	0.11952	0.044692	0.0778359	0.116841	0.294301	0	0	0	0.14207	0	0.439103	0.0539635	0.0998853	0.0867522	0.113587	0.0502911	0.0760095
"NPY6R"	"NPY6R"	0.0224172	0.049818	0.0110229	0.0273839	0.014077	0	0.0968533	0.0982955	1.9411	11.7349	23.8736	15.7995	14.5655	23.8886	11.099	12.1705	2.30821	8.79126	2.18334	15.4669	12.2615
"NQO1"	"NQO1"	105.275	134.486	81.4283	130.189	88.4419	87.9556	199.024	201.517	74.1782	54.7598	64.3715	23.6723	39.5844	30.8723	26.4473	4.36119	17.1736	4.21867	7.24222	3.86877	4.33319
"NQO2"	"NQO2"	18.3073	15.5724	17.3265	29.0558	27.1979	25.386	16.2458	16.6212	17.9896	22.3121	31.8729	22.9528	31.9801	21.4814	25.643	9.84795	9.48687	16.0772	5.84456	15.9667	9.4264
"NR0B1"	"NR0B1"	0	0.0401611	0.0888623	0.0572296	0.0567414	0.0265215	0	0.0396208	0	0	0	0	0	0	0	0.138624	0.184371	0.185293	0.336957	0.0596756	0.0541158
"NR0B2"	"NR0B2"	62.6938	46.0567	50.3784	168.063	64.3365	122.586	37.0236	38.6677	17.8734	49.8145	84.5133	42.9401	22.4982	10.9959	19.4733	29.5524	8.58764	23.4145	2.6376	67.4626	21.2385
"NR1D1"	"NR1D1"	7.43691	6.7732	7.02793	14.2617	12.2055	19.9425	6.30406	5.93721	6.6162	28.2334	5.74995	7.06588	8.8125	5.09506	10.1165	2.30379	3.36898	2.34573	2.66207	3.39962	2.42365
"NR1D2"	"NR1D2"	6.64517	6.52741	5.56977	5.15672	6.77392	8.58177	6.67819	6.52847	9.1184	17.1926	10.0662	10.3691	18.237	11.4338	20.7917	5.83005	10.5869	5.61827	5.70619	5.65622	7.06006
"NR1H2"	"NR1H2"	20.1309	20.0255	24.9323	43.3099	32.7329	43.6181	24.5746	22.0374	28.6421	40.722	32.6338	36.6955	31.7712	37.0481	30.2043	22.5952	17.9707	13.2705	18.4737	19.9092	14.6272
"NR1H3"	"NR1H3"	26.1413	26.5425	33.6592	71.69	73.2658	75.7404	35.3969	33.195	33.9471	36.8659	42.7845	46.5486	24.8194	32.6685	28.2924	48.6652	27.8039	43.3839	34.8976	52.4254	45.4189
"NR1H4"	"NR1H4"	4.85281	5.23714	10.8152	10.2802	7.08282	9.39566	7.50519	8.5825	25.3984	20.6776	23.1142	11.413	18.7141	81.165	21.658	57.0948	32.4567	29.7201	22.3754	37.6461	40.4649
"NR1I2"	"NR1I2"	1.70991	1.8674	5.58183	2.78004	0.524618	2.52375	6.92485	7.03429	28.4391	38.3125	37.0334	44.2082	31.9534	52.2748	31.4642	33.7645	22.0882	23.9843	23.385	32.1446	24.7666
"NR1I3"	"NR1I3"	4.25373	3.16526	5.00175	5.83402	4.11728	2.1476	5.44871	5.88516	5.42747	3.79038	5.03754	7.5253	2.88692	4.57651	3.09138	4.53698	1.81348	5.97837	1.44019	6.12044	4.76075
"NR2C1"	"NR2C1"	10.0333	8.60114	8.41069	5.53246	7.89977	6.29709	10.2926	10.1427	10.664	7.97367	9.33019	10.0093	8.58166	7.9805	8.11546	6.94034	10.8076	11.0909	11.1485	8.68851	10.217
"NR2C2"	"NR2C2"	10.1101	8.8306	7.36487	3.46781	5.53912	5.1961	8.97102	9.71494	12.0605	10.8502	12.4198	14.2792	12.1019	11.6849	11.86	13.0229	13.9122	15.4663	14.5997	13.055	12.9127
"NR2C2AP"	"NR2C2AP"	10.1927	10.3332	13.1971	15.8743	13.8836	11.8748	11.2703	11.0438	10.1913	9.92082	12.0461	9.7404	8.16095	8.15148	9.48597	7.98178	8.38498	7.39788	8.05064	8.95344	9.66584
"NR2E1"	"NR2E1"	0.0104469	0	0	0.00988602	0	0.107889	0.0206262	0	0.0315761	0	0.0513438	0.0544828	0	0	0	0.0190218	0.0714837	0.0558764	0.0304836	0.0202451	0.0326381
"NR2E3"	"NR2E3"	0	0.0618975	0	0.034575	0.0437258	0.0204379	0.0978292	0.076331	0.590953	0.320525	0	0.185707	0	0.587966	0.0802911	0.132693	0.233488	0.171894	0.317334	0.158514	0.206985
"NR2F1"	"NR2F1"	10.4162	22.4849	9.942	13.8115	9.92163	14.2917	9.94642	6.52583	2.70734	4.15908	2.35902	3.2936	4.51084	3.18941	3.59942	1.70419	1.75723	2.60454	3.02591	2.18352	2.14043
"NR2F2"	"NR2F2"	19.269	29.614	15.7306	20.8952	21.0742	24.4265	26.211	24.6513	13.8469	13.4789	10.7145	9.45687	11.7004	9.84326	13.6939	15.028	15.0522	12.8793	16.8482	10.7438	13.0881
"NR2F6"	"NR2F6"	140.82	106.711	127.452	280.607	156.177	167.194	154.037	117.141	93.5178	75.6132	33.3616	60.433	25.2621	29.7797	20.7833	64.4865	38.1417	34.3195	41.4799	39.5255	39.9424
"NR3C1"	"NR3C1"	4.14511	5.42913	3.28285	3.00957	3.92529	5.38785	3.59116	3.23068	4.54971	13.4179	18.2131	16.9571	16.1432	16.0269	15.2119	13.8419	10.9431	16.2965	7.8462	17.1274	14.3948
"NR3C2"	"NR3C2"	0.743634	0.825387	0.384663	0.688728	0.652542	0.698919	0.810652	0.911499	1.553	8.20821	9.42556	12.5167	12.743	20.6108	13.6567	4.62588	6.87583	1.78453	6.15981	3.63974	3.25789
"NR4A1"	"NR4A1"	9.67085	6.62918	8.14817	29.4	53.7185	46.6493	7.01253	6.63434	5.48191	18.9198	40.1032	12.9068	77.0307	28.9129	68.3514	25.5567	24.1072	27.0476	10.2731	5.82117	11.7345
"NR4A2"	"NR4A2"	2.00251	2.04191	1.715	2.40243	1.90756	4.39203	1.23993	1.23333	1.29508	1.91195	3.34358	1.37167	5.43948	3.37656	7.0788	0.848442	1.10498	0.78676	0.895763	0.694054	0.449566
"NR4A3"	"NR4A3"	0.0527998	0.0663784	0.0621378	0.0381882	0.0360683	0.13488	0.118289	0.070523	0.130269	0.682936	0.689088	0.357694	0.697914	1.22234	0.977667	0.143496	0.566528	0.311105	0.17583	0.470903	0.192849
"NR5A1"	"NR5A1"	0.0112637	0	0.0106111	0.273942	0.907922	0.0633391	0.031123	0.0567739	0.0111225	0	0	0	0.0399296	0.0904976	0	0.0541045	0.0188841	0.00984073	0.00805297	0.00713096	0
"NR5A2"	"NR5A2"	4.6943	3.69193	8.14967	4.5539	2.38991	2.1231	7.90906	8.25528	11.2932	13.7687	15.7809	15.7075	13.4918	19.1372	18.8172	25.6883	15.3877	13.4849	15.4568	15.9925	21.4016
"NR6A1"	"NR6A1"	2.83442	2.27259	2.21224	1.04271	1.45852	1.13159	1.37654	1.06336	2.32137	1.38001	1.49464	1.76818	1.6495	1.86339	1.77987	2.10532	1.69652	2.09355	1.34314	1.21363	1.81961
"NRADDP"	"NRADDP"	0.557667	0.44623	0.721523	0.579067	0.581957	1.17872	0.492243	1.01591	0.437855	0.234136	0.807753	0.851826	0.147086	0.166632	0.357965	0.274581	0.269878	0.140636	0.374032	0.0509551	0.184831
"NRAP"	"NRAP"	1.41521	2.511	0.487452	1.70901	0.525028	1.39529	4.11821	4.60883	0.809332	0.0838163	0.119435	0	0.043983	0.0249204	0.0274721	0.172807	0.191677	0.46304	0.34775	0.525027	0.596661
"NRARP"	"NRARP"	4.96122	5.56417	6.65076	6.87738	7.09949	8.92475	3.39952	2.70504	5.12203	29.5959	22.993	19.757	20.0074	15.0787	22.5966	35.1066	21.5235	15.1471	18.357	22.8905	17.5612
"NRAS"	"NRAS"	24.6047	23.4545	21.4081	16.2578	19.3847	18.5865	21.6512	20.6609	28.9615	18.6746	21.3228	20.8703	18.5126	19.9366	25.3296	30.844	26.1841	26.272	21.6088	23.7098	28.4155
"NRBF2"	"NRBF2"	14.5625	17.0774	17.6058	18.7613	25.216	29.2653	16.9032	17.5914	18.4923	15.147	14.6257	12.9237	13.5471	15.6623	18.2023	16.9652	13.6753	20.7068	13.589	22.3734	18.2016
"NRBP1"	"NRBP1"	35.3499	47.4393	43.7949	35.8058	46.758	48.0611	47.1744	55.6732	51.7726	50.1031	54.2586	41.2006	43.4988	54.8924	46.8588	34.1631	45.1051	45.6076	42.8755	46.9856	42.3208
"NRBP2"	"NRBP2"	11.8846	12.3551	10.0336	8.07675	10.6205	16.9425	8.61494	9.35158	13.6879	15.8008	14.8604	15.3461	15.2563	11.9464	15.0564	3.07529	10.8713	5.43336	9.72625	5.00941	4.63303
"NRCAM"	"NRCAM"	1.85254	1.33768	0.987748	1.01745	0.691539	1.23307	5.42015	5.86366	0.957263	0.476796	0.331887	0.334277	0.862881	0.489631	0.844664	2.20201	1.98478	3.54719	1.53533	3.63716	4.83345
"NRD1"	"NRD1"	38.3322	42.161	41.4953	32.8964	42.6159	38.4153	36.7275	40.9997	41.1927	27.3104	32.5025	30.5546	31.5169	30.6872	28.4497	26.1032	33.2191	34.0935	32.6925	31.3255	34.8724
"NRDE2"	"NRDE2"	3.95827	4.78647	4.12668	2.45841	2.18213	2.29007	4.25253	3.96022	3.3202	6.65903	8.87757	4.34862	5.59611	6.23891	5.20542	5.06009	5.35589	5.97327	5.61	6.09451	5.54799
"NREP"	"NREP"	116.492	97.5553	105.71	101.939	116.033	91.5111	134.665	122.406	45.1547	13.0637	17.6067	13.4049	17.9799	14.3569	17.0724	49.8536	146.315	120.549	162.518	85.2114	90.365
"NREP-AS1"	"NREP-AS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121603	0.0446695	0.0698333	0	0	0
"NRF1"	"NRF1"	4.79708	5.46128	5.165	5.71084	7.09773	6.30164	7.59176	7.65984	6.86581	4.13196	5.28639	6.36467	6.30882	4.6344	6.2928	6.12325	6.39181	5.67529	6.3894	5.19167	6.15958
"NRG1"	"NRG1"	1.44827	0.569389	1.04744	0.456839	0.541576	0.247774	1.36518	1.75132	0.205097	4.08018	1.56579	1.33874	1.33328	2.66804	1.72439	1.50993	3.96419	3.54691	4.5939	3.19215	2.50899
"NRG1-IT3"	"NRG1-IT3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NRG2"	"NRG2"	0.0476236	0.0522185	0.0577705	0.0912561	0.0737643	0.079189	0.0492301	0.110914	0.0548231	0.0618186	0.253813	0.726931	0.373566	0.351077	0.231753	0.081608	0.666682	0.376322	0.720002	0.299538	0.336198
"NRG3"	"NRG3"	1.90723	2.94157	0.503992	1.06259	0.986505	2.14354	2.97672	3.16664	0.994143	0.236676	0.149606	0.0468408	0.198285	0.0748998	0.247113	0.0796062	0.62725	0.326432	0.435463	0.331301	0.236056
"NRG4"	"NRG4"	2.6946	2.35639	1.61381	1.17089	1.34754	1.63021	2.46141	2.62912	1.77291	0.617597	0.559625	0.315089	0.117383	0.399041	0.509245	0.674038	0.911045	0.834419	0.60042	0.531676	0.844537
"NRGN"	"NRGN"	4.03696	4.87057	3.23762	3.20275	4.80119	2.17381	6.5761	4.91932	2.25692	2.63309	1.59637	2.79077	4.6637	2.2388	2.71266	1.54048	1.76216	1.03702	3.53748	1.24248	1.3299
"NRIP1"	"NRIP1"	11.8865	10.5033	9.50043	5.35685	6.36738	5.69832	7.86139	7.91378	10.0589	12.4487	18.8986	19.0294	13.8493	20.768	18.2407	20.8952	20.5218	26.605	20.1403	26.3365	23.1884
"NRIP2"	"NRIP2"	1.42657	1.48721	1.54995	1.25916	2.19255	1.7792	2.34837	2.67924	1.33721	2.13072	2.81158	2.22803	3.45933	2.24006	3.74188	2.48502	2.2136	2.6756	2.73238	2.051	2.63489
"NRIP3"	"NRIP3"	1.04587	0.769157	0.723295	0.446328	0.57595	0.954915	0.973143	0.880219	1.12385	0.185124	0.477602	0.136393	0.511213	0.398287	0.278796	0.422222	0.787574	0.741901	0.936516	0.577644	0.65003
"NRK"	"NRK"	1.31527	1.44669	0.495766	0.139046	0.189439	0.15845	0.352121	0.261078	0.441914	0.0541576	0.138551	0.0541176	0.189641	0.347175	0.127759	0.347166	3.82252	1.14085	2.58145	0.978919	0.755234
"NRL"	"NRL"	0.284689	0.470002	0.467976	0.334551	0.442693	0.289687	0.706426	0.741887	0.490529	1.29486	0.716182	1.52337	0.328406	0.893109	0.48776	0.599146	0.534441	0.289215	0.512792	0.570512	0.534957
"NRM"	"NRM"	22.3466	20.6261	24.546	32.5104	33.8473	30.6564	11.6003	11.8321	9.96633	6.19196	6.09615	5.79345	9.32322	4.86081	6.60236	6.23325	10.462	7.48546	11.5435	6.39799	8.02749
"NRN1"	"NRN1"	2.21507	2.96465	13.5004	3.16754	5.98672	5.87336	0.106742	0.162487	0.416718	3.10877	2.22215	3.17134	4.64145	2.91401	4.73844	0.886337	0.923367	1.75066	1.44519	1.14619	1.0764
"NRN1L"	"NRN1L"	0.903637	0.905354	1.28779	2.93057	4.2942	4.69759	1.47239	1.14837	2.77469	0.520319	0	3.24674	0.862248	0.650991	0.679785	1.7061	1.43764	1.12376	1.51464	1.05382	1.21627
"NRON"	"NRON"	0.0327997	0.0329322	0.0607227	0.0099717	0.0155094	0.0579939	0.0107383	0.0324892	0.0381895	0	0	0	0	0	0	0.0375827	0.0360185	0.0900942	0.064511	0.0652857	0.108539
"NRP1"	"NRP1"	20.4618	20.9854	11.4612	16.0319	13.1439	11.8548	11.6913	11.4616	5.00028	12.2711	10.9421	9.3645	18.0767	11.1526	15.171	7.54451	14.164	17.0593	14.2437	12.1791	12.7123
"NRP2"	"NRP2"	6.69378	4.91088	3.76054	2.57584	3.77956	3.53941	3.24753	3.3308	3.15079	3.60273	6.185	2.81639	8.00052	4.33269	5.55138	2.9556	15.5361	12.0847	16.4351	12.804	9.12878
"NRSN1"	"NRSN1"	0.41543	0.415185	0.501086	0.613831	0.728796	1.39582	0.36291	0.384776	0.598184	0.0707947	0.357764	0.0696783	0.57814	0.0595577	0.521849	0.163284	7.09136	2.46502	6.09386	1.83301	2.70255
"NRSN2"	"NRSN2"	21.1574	20.1807	20.1893	31.6289	26.178	29.6078	16.7001	16.1355	12.8506	3.99636	4.98789	3.81742	6.37151	3.61002	4.87594	6.00146	10.2814	8.06923	12.3105	6.95249	7.16138
"NRTN"	"NRTN"	6.53969	2.74258	5.0797	17.6225	12.4953	5.77937	6.86661	4.62095	2.14409	1.78319	1.4423	2.45225	1.31499	1.04286	1.28427	0.938796	1.49443	1.01029	1.05927	0.823604	0.968167
"NRXN1"	"NRXN1"	0.0366329	0.172366	0.0513922	0.0493419	0.0583498	0.327279	0.0178537	0.0560229	0.0239462	0.916943	0.725436	0.394117	2.09377	0.87071	1.51113	0.40701	3.65301	1.46942	3.48452	1.08738	1.39206
"NRXN2"	"NRXN2"	0.937753	1.95019	1.4195	2.53175	1.81458	2.79313	0.465974	0.344917	1.16909	2.05659	0.610808	0.554392	1.42807	0.743289	1.05486	4.73795	10.1863	3.49045	10.3552	4.19188	4.42038
"NRXN3"	"NRXN3"	1.1565	1.25958	0.763991	0.531589	0.922281	0.692885	1.73749	1.79603	0.364761	0.768287	1.20449	0.435508	2.60761	1.44044	2.29474	0.595578	1.91101	2.03665	1.92844	2.42086	1.88294
"NS3BP"	"NS3BP"	2.7113	1.8943	2.26336	0.450053	0.428217	0.667176	1.51627	1.59472	1.49376	6.33478	8.93569	10.8806	3.10529	3.63965	3.94161	10.3234	4.57018	4.89258	3.60125	2.64494	6.87236
"NSA2"	"NSA2"	62.8735	64.801	73.0971	120.517	140.713	129.995	61.1193	58.8658	63.003	44.7984	84.2153	51.5643	44.9879	56.5805	53.889	72.7027	67.3787	84.137	67.5184	97.9658	76.8825
"NSD1"	"NSD1"	8.97891	9.73827	8.32337	3.73536	3.70692	3.3188	5.49069	6.13789	5.52862	5.82783	8.21889	8.30737	8.17231	8.06239	7.43454	10.2896	12.2984	14.6506	13.6373	9.34464	12.3575
"NSDHL"	"NSDHL"	28.8697	36.9224	37.197	30.0837	26.0861	28.1368	39.3377	41.9957	26.3845	22.9714	12.3166	12.1086	12.4109	16.4143	9.48744	11.1022	8.76224	10.5346	12.0047	11.627	11.2848
"NSF"	"NSF"	12.0058	13.4108	11.5655	7.58292	6.72115	8.63671	11.0161	11.3131	13.0593	12.1456	13.2955	12.4288	16.0648	16.4089	17.1048	12.3188	13.8068	9.6224	13.8775	11.5457	14.9499
"NSFL1C"	"NSFL1C"	17.8836	19.69	22.4812	21.551	26.6966	23.3128	17.6094	17.7106	19.2467	19.038	18.5715	20.0518	23.6454	20.664	23.9907	14.7607	14.808	15.7946	15.8621	16.8249	15.2726
"NSFP1"	"NSFP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NSG1"	"NSG1"	3.98919	1.75074	2.39852	2.06359	2.62507	0.872899	4.76638	4.42741	1.23717	4.41189	4.27815	3.2884	4.25426	3.63209	4.44658	4.52231	15.1509	8.10331	15.3278	7.26983	9.33416
"NSL1"	"NSL1"	1.81014	1.88392	2.03845	1.43863	1.35415	1.29704	1.67168	1.66131	1.65769	2.01364	1.88351	2.10307	2.43988	2.24594	2.24903	2.45907	2.5364	3.0827	2.73904	2.75297	2.86416
"NSMAF"	"NSMAF"	7.4527	8.78113	8.4744	5.16084	5.41413	5.37238	7.63765	8.49992	8.02968	9.3061	9.9058	10.7507	12.1935	13.2814	11.3418	9.91502	10.2158	11.1275	9.89924	11.1854	11.1959
"NSMCE1"	"NSMCE1"	24.6031	24.4696	38.5864	40.9913	46.0804	33.898	19.7911	19.7716	24.5525	24.3614	29.9514	25.735	32.8878	29.4317	28.6384	28.1689	21.7959	27.3191	26.0956	32.1062	26.9825
"NSMCE2"	"NSMCE2"	10.6387	12.3809	13.8494	16.3863	24.8779	21.4031	8.27099	10.1243	9.69918	9.26943	16.3336	8.77198	13.8002	10.2028	13.1749	8.51249	10.388	9.8116	10.3825	12.1562	10.1282
"NSMCE4A"	"NSMCE4A"	25.2487	26.2787	30.8422	25.2395	19.3496	18.8843	28.0014	26.34	25.0397	31.027	34.5712	23.9541	33.2972	34.5247	33.0162	18.3095	25.5611	21.3297	27.0284	18.0118	20.9889
"NSMF"	"NSMF"	22.4108	22.7549	25.4184	28.9813	33.6402	27.5061	19.8783	18.3882	17.4842	21.8728	33.2597	25.0784	12.5262	23.7421	25.0375	11.2021	9.59381	7.93158	10.2076	8.71657	8.72471
"NSRP1"	"NSRP1"	9.09965	13.2958	11.965	8.25294	12.9945	10.8753	11.3592	14.4215	15.7893	9.76472	12.6611	8.40015	13.2778	14.3743	15.5042	8.04679	10.8748	12.4612	11.1491	11.7224	11.2694
"NSUN2"	"NSUN2"	22.6304	26.2224	24.0701	16.1421	15.3025	12.6864	24.8939	27.6859	24.595	18.7856	22.0221	19.8641	20.4227	18.0436	22.1038	19.9282	14.7926	18.8532	16.2746	17.8597	21.4573
"NSUN3"	"NSUN3"	3.30418	2.81599	2.76647	2.05937	2.32348	2.73736	2.5541	3.24483	4.5195	5.23654	4.81378	4.01114	6.94981	6.58004	5.85525	5.16341	5.84969	4.59565	5.34816	4.81951	5.11914
"NSUN4"	"NSUN4"	5.13655	5.77877	5.02915	6.37665	7.38275	5.80891	5.91686	6.02223	5.05075	3.77428	4.45986	3.09073	3.74959	3.69586	3.07145	5.2436	4.61327	6.77075	5.30909	7.15188	5.86955
"NSUN5"	"NSUN5"	5.90532	6.22981	7.21501	8.88958	6.78777	5.54732	5.90491	6.05562	5.69066	9.48227	11.598	9.27603	8.0214	8.63003	7.29402	7.55241	3.73907	3.77185	4.10014	4.08715	4.39892
"NSUN5P1"	"NSUN5P1"	5.9653	5.64652	5.17598	6.06632	4.93855	3.45657	7.18907	6.80846	5.59172	20.1927	19.3239	24.9169	10.6994	13.4042	12.4712	8.58283	2.23396	2.37117	2.88804	1.97132	2.49628
"NSUN5P2"	"NSUN5P2"	4.64827	4.57742	5.24076	6.01232	4.61225	3.37432	6.35529	5.49603	5.55505	9.61533	10.9842	16.0726	6.71045	5.745	4.60556	4.80258	2.42059	1.92848	2.78407	2.00389	2.08818
"NSUN6"	"NSUN6"	4.50935	4.05582	4.19711	4.3108	5.20129	4.91172	4.99719	5.7495	5.34004	7.06638	6.24465	7.28499	6.93279	6.20217	8.86402	7.9203	7.50889	10.0747	5.91882	9.64744	8.91687
"NSUN7"	"NSUN7"	5.02147	3.92035	5.51365	5.13617	7.64675	7.44181	3.44873	3.62491	5.59531	1.6017	2.33035	1.61519	2.14339	1.71896	2.0137	8.37459	7.02675	8.1269	9.4493	7.48819	6.44986
"NT5C"	"NT5C"	43.3406	44.1692	54.7756	86.5365	77.0435	68.198	55.734	53.2546	47.7453	33.9457	32.9677	35.745	30.4629	36.1444	32.2443	22.3667	22.3018	20.3098	27.2405	23.9288	21.4186
"NT5C1A"	"NT5C1A"	0	0	0	0	0.0433929	0	0	0	0.0356162	0.216867	0	0	0	0.148468	0.319992	0.0671898	0.060384	0.0944003	0.154501	0.091208	0
"NT5C1B"	"NT5C1B"	0.127428	0.0206532	0.0571762	0	0	0	0.071787	0.0158881	0	0.192203	0.149864	0	0	0.144542	0.105762	0.205382	0.0512075	0.104183	0.106145	0.0176467	0.0850742
"NT5C1B-RDH14"	"NT5C1B-RDH14"	0.00872201	0.104809	0.0389819	0.0551845	0	0	0.00951336	0.0452915	0.0636155	0.0289143	0.251194	0.394921	0	0	0.142169	0.10471	0.160156	0.20189	0.249663	0.309815	0.180108
"NT5C2"	"NT5C2"	27.0463	29.2641	26.6801	23.637	29.5555	38.7331	25.5971	26.366	29.2831	15.1924	16.7471	17.5758	19.4902	20.4867	26.7545	18.7369	24.4072	19.4343	25.9637	20.2151	21.9172
"NT5C3"	"NT5C3"	30.454	24.9501	37.0749	32.511	28.3936	32.5993	26.252	26.0766	31.3479	28.5739	33.6195	31.2565	31.1462	34.3256	33.346	33.559	27.5657	30.2558	24.3464	39.1225	28.9608
"NT5C3B"	"NT5C3B"	20.0166	23.0922	21.7505	28.4998	33.4772	22.6518	21.8465	21.6937	19.0921	7.80517	6.78629	6.88097	9.22014	11.5351	7.91439	11.8454	12.7524	13.7323	14.6754	11.1827	15.0286
"NT5DC1"	"NT5DC1"	16.2513	14.4947	16.8433	14.7742	15.4294	12.17	13.9429	14.5148	13.9394	19.1274	27.3124	24.6298	19.9275	24.3261	21.8052	22.2356	12.9222	20.6297	14.0961	20.5594	20.4527
"NT5DC2"	"NT5DC2"	86.7049	90.7996	100.174	106.937	124.373	75.907	102.707	96.069	54.4663	13.2377	10.3524	18.2386	11.437	7.07351	10.2225	22.136	27.5664	25.936	39.8537	19.29	23.4144
"NT5DC3"	"NT5DC3"	1.55667	1.68499	1.68473	0.799697	0.882955	0.720922	2.05575	2.01351	1.9815	0.849919	1.2877	0.840009	1.19431	1.37204	1.08446	3.64712	5.61441	3.47515	5.62121	1.68568	3.42542
